timestamp,readableTimestamp,coinId,price,marketCap,totalVolume
1609459200000,"1/1/2021, 12:00:00 AM",deepbrain-chain,0.0006313471399775371,2013094.8333438658,265143.6191552969
1609545600000,"1/2/2021, 12:00:00 AM",deepbrain-chain,0.0006291294793172666,2019194.9474561065,211907.74648572726
1609632000000,"1/3/2021, 12:00:00 AM",deepbrain-chain,0.0006169868745941943,1978241.6479392063,236489.24150888025
1609718400000,"1/4/2021, 12:00:00 AM",deepbrain-chain,0.0006732071702610515,2173988.483342366,301639.9736070285
1609804800000,"1/5/2021, 12:00:00 AM",deepbrain-chain,0.0006091867123090428,1957641.7494979615,303887.8403622858
1609891200000,"1/6/2021, 12:00:00 AM",deepbrain-chain,0.0006744973378466745,2156750.172573899,293896.8610164937
1609977600000,"1/7/2021, 12:00:00 AM",deepbrain-chain,0.0007310605418878394,2338375.0077332384,271035.6514246375
1610064000000,"1/8/2021, 12:00:00 AM",deepbrain-chain,0.0007511384232759843,2367899.242008402,323914.5698920205
1610150400000,"1/9/2021, 12:00:00 AM",deepbrain-chain,0.0008164518519413997,2610678.418581316,424049.91459539026
1610236800000,"1/10/2021, 12:00:00 AM",deepbrain-chain,0.0008734655366206738,2794313.790358093,338003.85259827256
1610323200000,"1/11/2021, 12:00:00 AM",deepbrain-chain,0.0008251471629420848,2618836.181342864,387725.9546736254
1610409600000,"1/12/2021, 12:00:00 AM",deepbrain-chain,0.0006771957737481475,2188846.9959348324,279137.5843349769
1610496000000,"1/13/2021, 12:00:00 AM",deepbrain-chain,0.0007354894896843151,2331930.101809067,279914.3369303992
1610582400000,"1/14/2021, 12:00:00 AM",deepbrain-chain,0.0008694941732613956,2773431.1747998027,276669.0006545614
1610668800000,"1/15/2021, 12:00:00 AM",deepbrain-chain,0.0007122083503324783,2274118.689460774,259809.42127335505
1610755200000,"1/16/2021, 12:00:00 AM",deepbrain-chain,0.0005423298711685253,1756833.8706791012,607230.4295983261
1610841600000,"1/17/2021, 12:00:00 AM",deepbrain-chain,0.0005617260158435846,1813323.631120911,245430.83898699694
1610928000000,"1/18/2021, 12:00:00 AM",deepbrain-chain,0.0005771998781959834,1874832.8820930177,143435.821166198
1611014400000,"1/19/2021, 12:00:00 AM",deepbrain-chain,0.000578786746623727,1848281.0769202528,210765.9334737303
1611100800000,"1/20/2021, 12:00:00 AM",deepbrain-chain,0.0005724254980229959,1821002.3922286266,212936.64044813445
1611187200000,"1/21/2021, 12:00:00 AM",deepbrain-chain,0.0006012225638077485,1895645.4178567962,238055.43492125132
1611273600000,"1/22/2021, 12:00:00 AM",deepbrain-chain,0.0005167637956317563,1673656.1537125614,215050.52865725374
1611360000000,"1/23/2021, 12:00:00 AM",deepbrain-chain,0.0005531413099605355,1763723.0773889658,280920.1020693428
1611446400000,"1/24/2021, 12:00:00 AM",deepbrain-chain,0.0005292134613131108,1701459.5961300377,195894.14550941242
1611532800000,"1/25/2021, 12:00:00 AM",deepbrain-chain,0.0005546669580190817,1775493.9022708416,147073.21219576654
1611619200000,"1/26/2021, 12:00:00 AM",deepbrain-chain,0.0005522153147910984,1793968.234583048,259329.4077865937
1611705600000,"1/27/2021, 12:00:00 AM",deepbrain-chain,0.0006114300832748835,1949596.9451504096,174627.56174642226
1611792000000,"1/28/2021, 12:00:00 AM",deepbrain-chain,0.0005937896086288252,1876533.656708082,291877.29939782893
1611878400000,"1/29/2021, 12:00:00 AM",deepbrain-chain,0.000660831795697494,2144649.0755495066,174521.47477746583
1611964800000,"1/30/2021, 12:00:00 AM",deepbrain-chain,0.0007802802762510085,2497069.934290666,376267.488792237
1612051200000,"1/31/2021, 12:00:00 AM",deepbrain-chain,0.0007392093982236802,2356747.0165856183,441828.27020357817
1612137600000,"2/1/2021, 12:00:00 AM",deepbrain-chain,0.0007860208805157269,2514990.207573947,403253.1972480319
1612224000000,"2/2/2021, 12:00:00 AM",deepbrain-chain,0.0007694619623170382,2454215.4930217382,323985.6298995722
1612310400000,"2/3/2021, 12:00:00 AM",deepbrain-chain,0.0007761814869897165,2497688.663226385,257263.4998945791
1612396800000,"2/4/2021, 12:00:00 AM",deepbrain-chain,0.00083248756074301,2655750.232494991,402108.60967312014
1612483200000,"2/5/2021, 12:00:00 AM",deepbrain-chain,0.0010268958954818318,3265141.663886918,637291.5621664441
1612569600000,"2/6/2021, 12:00:00 AM",deepbrain-chain,0.001321260442843267,4177933.6932112575,1011062.1874651549
1612656000000,"2/7/2021, 12:00:00 AM",deepbrain-chain,0.0016070732471318357,4991360.970247353,1862249.750241146
1612742400000,"2/8/2021, 12:00:00 AM",deepbrain-chain,0.001374362205398278,4424961.02962263,1029629.1911127258
1612828800000,"2/9/2021, 12:00:00 AM",deepbrain-chain,0.001557056596217062,4985069.640476237,1059382.1608563606
1612915200000,"2/10/2021, 12:00:00 AM",deepbrain-chain,0.0015875822095664503,5057057.509671088,1123254.1200214562
1613001600000,"2/11/2021, 12:00:00 AM",deepbrain-chain,0.0016929893365700075,5437586.838851152,1141382.1393776154
1613088000000,"2/12/2021, 12:00:00 AM",deepbrain-chain,0.002260336986003047,7231186.586155366,1625210.9795638912
1613174400000,"2/13/2021, 12:00:00 AM",deepbrain-chain,0.0026813385426387336,8574090.83879458,2646903.0118334405
1613260800000,"2/14/2021, 12:00:00 AM",deepbrain-chain,0.002922592919321319,9505017.955972487,1897826.4215363115
1613347200000,"2/15/2021, 12:00:00 AM",deepbrain-chain,0.00285452916651318,9127361.210406903,1666830.289847041
