timestamp,readableTimestamp,m&r-1,m&r-2,m&r-5,m&r-10,m&r-20,m&r-50,m&r-100,basket-1,basket-2,basket-5,basket-10,basket-20,basket-50,basket-100
1620172800000,"5/5/2021, 12:00:00 AM",1.853363947077915,2.2139445902934534,2.4758299750716874,2.5892217997121794,2.6674009465384585,2.7667201806541106,2.8349236098271007,1.8421748832672835,3.1182095094364466,3.735979594659347,5.081470719807478,4.143663841817064,7.062263306315188,7.251314853749505
1620259200000,"5/6/2021, 12:00:00 AM",1.9853421653948333,2.374046708927176,2.674955157755426,2.8126327284224066,2.904569915994923,3.015532673688111,3.090563314335241,1.9788874739804627,3.375364331564071,4.2513727810892075,5.802852357507435,4.747714886357939,8.109153390623586,8.197375629626343
1620345600000,"5/7/2021, 12:00:00 AM",1.9590777479417478,2.3451706498780056,2.6277451818204343,2.778541990151129,2.882569621651088,2.9973330290153166,3.077445329718391,1.9470382746950048,3.3394788713474086,4.244645195388075,5.852911898824094,4.85677453816377,8.052746151053375,8.332882244503004
1620432000000,"5/8/2021, 12:00:00 AM",1.988795597110892,2.3691644841459896,2.6677729715808343,2.808008199493355,2.908427555920433,3.0212574438325883,3.102503487516181,1.9764572428798692,3.3531449397285074,4.1869205930855715,5.735376954295654,4.815976045182961,8.39375308489705,8.570413197627873
1620518400000,"5/9/2021, 12:00:00 AM",2.0378092163743586,2.4860439319959435,2.772440961409034,2.9081785798007767,3.0066052766000673,3.1187762646608976,3.199612006976276,2.0250511480124844,3.6612212066748975,4.284353585325637,5.816566504843073,4.866203680408557,8.26227389732226,8.532753426920888
1620604800000,"5/10/2021, 12:00:00 AM",2.0185886234278567,2.477003838141036,2.754190715446089,2.9055361930329244,3.002979232815097,3.1166628947539055,3.197701252898773,2.005826168613275,3.6651550835291267,4.334071774278514,6.005965293028139,4.9573481576242555,8.008870710071898,8.293580934909626
1620691200000,"5/11/2021, 12:00:00 AM",1.9385254656191946,2.4167021852284303,2.6562280226477037,2.7926907325369412,2.8815505163043746,2.989962102892935,3.0666121609217663,1.9261546998993837,3.657037132322091,4.096032436981824,5.666056285691076,4.643439129485902,7.121019819257241,7.455613489416623
1620777600000,"5/12/2021, 12:00:00 AM",1.9742639293677107,2.4802473881043614,2.739890551501855,2.8889748075074686,2.98983292445403,3.1107221316960243,3.1933640301310318,1.9615516385020726,3.812277555602549,4.294676950037385,6.040097192130789,5.033204473640629,7.721428032588835,8.010596220055083
1620864000000,"5/13/2021, 12:00:00 AM",1.734235315203601,2.2473360866411656,2.4760854958493264,2.6119318022220495,2.701343995407924,2.818217210942862,2.893520134356097,1.7229702053784615,3.5056899005795765,3.819625853316991,5.306080990872604,4.39624031014271,6.770868045257812,7.064813684291438
1620950400000,"5/14/2021, 12:00:00 AM",1.7332199493453073,2.191055754419032,2.4280850956959785,2.5827692170407865,2.667402959630591,2.7792916511418038,2.8509684369306543,1.721868753930515,3.3996939161401385,3.957125235313425,5.512905485290934,4.523753630072634,7.115682256584271,7.275807594590842
1621036800000,"5/15/2021, 12:00:00 AM",1.7350699107608378,2.2610142481119464,2.5220723371705915,2.692479773814506,2.784665467209279,2.9084161969489446,2.9867561317754983,1.7198175032878789,3.6277383918293515,4.262299873474265,5.846395219766252,4.759263417790429,7.7575791497196125,7.79528121609751
1621123200000,"5/16/2021, 12:00:00 AM",1.622653934564536,2.0867474382767353,2.345745857234736,2.509889190687807,2.599463049594438,2.719450938479282,2.7935046192240796,1.6118884948697925,3.2834949609146338,4.054791898538854,5.625606183544356,4.542610803498679,7.125843083461562,7.145517724687653
1621209600000,"5/17/2021, 12:00:00 AM",1.615932807362756,2.0625674358150383,2.3269260295677285,2.4917264652231044,2.5850576279844515,2.7068945568195915,2.7812839517650167,1.6051406709416722,3.240914699696914,4.005151180210151,5.661422408222877,4.573015971298876,7.178615146253827,7.226610637214647
1621296000000,"5/18/2021, 12:00:00 AM",1.5187223888436905,1.9253654009541932,2.174131926184509,2.3279803922376257,2.4178363478482052,2.534194059930819,2.6038465590152735,1.508517484707911,2.9801959754376868,3.8168097425366967,5.215439086686691,4.208568574611257,6.718809960987212,6.736953722691958
1621382400000,"5/19/2021, 12:00:00 AM",1.4840356528384238,1.9098937813445862,2.16174474139547,2.320035464978605,2.4226534855806228,2.5445924105818527,2.618676182856103,1.4847501976107327,3.043330508899995,4.0115406847014805,5.349257817865294,4.325790422610197,6.879690468669856,6.962644966674021
1621468800000,"5/20/2021, 12:00:00 AM",1.2935407022801189,1.5927132071685675,1.7617890990171756,1.8581511042720757,1.919074164414627,1.9946569000408403,2.0426197246348416,1.2847789214030652,2.3381364822990895,2.7713695733019263,3.7095358656048165,2.9397084472957085,4.715181465734213,4.726007608009814
1621555200000,"5/21/2021, 12:00:00 AM",1.4082794416405093,1.7351791977338702,1.9276445633457153,2.0384000348999507,2.1093956820166633,2.193943951961981,2.248959716549026,1.3933273769769101,2.5773947664348436,3.053126307081727,4.182292185492465,3.3385345985361186,5.464249280970593,5.4231390986727686
1621641600000,"5/22/2021, 12:00:00 AM",1.2953530625515388,1.569244377025451,1.7273144902476096,1.8294643697530124,1.895183666927633,1.9674824951931937,2.0178646896545525,1.286579005676103,2.280879363129786,2.616752715837352,3.5482047257763947,2.8341985070383378,4.680204076638099,4.686047504925114
1621728000000,"5/23/2021, 12:00:00 AM",1.3016211714007637,1.5568324396918207,1.7049465238732617,1.7977842012783396,1.8549744360010498,1.9204399484193007,1.9663915498338216,1.2928046575727534,2.2076793234877625,2.4479416923116504,3.331018012439238,2.692212522597869,4.431544695821514,4.405793739119541
1621814400000,"5/24/2021, 12:00:00 AM",1.213408988273378,1.4413219037288234,1.5698830886441275,1.6480292656020472,1.6946424124764559,1.7481898085581136,1.7854005971935214,1.2051899785037141,2.0377349549112567,2.1572039773056146,2.9405589016137483,2.390881200531673,3.9169345147873034,3.779939074392759
1621900800000,"5/25/2021, 12:00:00 AM",1.3405489112296987,1.6507285612063258,1.811836743708992,1.9133534043136664,1.9803470749759369,2.051288971210836,2.0996677328808993,1.3314687208696554,2.4529663449559824,2.6619648269332283,3.6570496477632535,2.915833277374091,4.814447961705603,4.6815256189258365
1621987200000,"5/26/2021, 12:00:00 AM",1.3259144548202257,1.6485243214041205,1.8067565406988086,1.9022281517237276,1.9730620741065017,2.0438262180002935,2.092857343191457,1.3165961808260749,2.4829772088566897,2.6344700538092516,3.6415505516994613,2.902329675330122,4.722659237796164,4.69202124261203
1622073600000,"5/27/2021, 12:00:00 AM",1.3674762936750242,1.7195598623524981,1.8973599297549701,2.001187943382763,2.08448147758672,2.1602656122976662,2.217081576790982,1.3578101489465204,2.630175928642775,2.835160873089885,4.039353830156034,3.1855249374195482,5.065409268230884,5.205738543682417
1622160000000,"5/28/2021, 12:00:00 AM",1.3405385529082603,1.67214524283404,1.8403228877840887,1.9388920008577712,2.0185724519618637,2.090195113949617,2.1444169998182274,1.3314843383484058,2.522584817245849,2.713147091131355,3.8553555523745056,3.0769559638933717,4.813323685484386,4.9284260206468105
