timestamp,readableTimestamp,top10,top20,top50,top100,top200,top500
1614038400000,"2/23/2021, 12:00:00 AM",1404.975202475011,1460.207144079546,1535.9651464101962,1575.0090764049394,1594.9572963585745,1599.6861963628003
1614124800000,"2/24/2021, 12:00:00 AM",1244.466052079232,1291.8996317923902,1357.8783235254107,1391.8546715299146,1409.0101521132265,1413.1292938443491
1614211200000,"2/25/2021, 12:00:00 AM",1284.8088347806963,1334.8563350447241,1405.0698743338762,1441.8646202947598,1460.4387351853313,1464.824435246027
1614297600000,"2/26/2021, 12:00:00 AM",1206.5740541434236,1252.182064665713,1317.857579153653,1352.1878466922894,1370.2745941420183,1374.751260464071
1614384000000,"2/27/2021, 12:00:00 AM",1200.4236188658958,1246.0722937422624,1310.4587605929346,1344.2141233119212,1361.953813641449,1366.3403243511884
1614470400000,"2/28/2021, 12:00:00 AM",1208.2364431779083,1255.336623702299,1321.1050435815182,1355.0453317062072,1373.284372170038,1377.8165280773824
1614556800000,"3/1/2021, 12:00:00 AM",1167.0488576322018,1212.498700329446,1275.267044271253,1307.4634976562963,1324.6823112766756,1328.9747783416472
1614643200000,"3/2/2021, 12:00:00 AM",1286.6032129505911,1336.2620106783688,1405.9782212575305,1441.9129720197718,1460.8239117528526,1465.6124236944504
1614729600000,"3/3/2021, 12:00:00 AM",1252.029092697686,1302.5679834969687,1371.59571940819,1407.7718775212936,1426.9556929657983,1431.7969943126102
1614816000000,"3/4/2021, 12:00:00 AM",1302.7587660479812,1354.666561311898,1427.0423963333733,1465.8066904671307,1486.4031250053165,1491.772311366525
1614902400000,"3/5/2021, 12:00:00 AM",1256.2794531452582,1307.7206069927547,1378.2420036451713,1416.7109868947198,1436.7062420783213,1442.0601572526166
1614988800000,"3/6/2021, 12:00:00 AM",1255.0229636037282,1305.4410557393471,1375.29642432181,1413.8384797813485,1434.1434208532041,1439.5039079230612
1615075200000,"3/7/2021, 12:00:00 AM",1281.1195955217756,1332.6427571609888,1403.2939795272785,1442.4980081003825,1463.3378774798816,1468.7202371783503
1615161600000,"3/8/2021, 12:00:00 AM",1334.5213028608866,1387.1609837973772,1460.321730813281,1500.567419435163,1522.13268658013,1527.7833297213704
1615248000000,"3/9/2021, 12:00:00 AM",1367.4389922899195,1422.653379973336,1497.582714384432,1539.6171369092415,1562.094180771502,1568.0103011369195
1615334400000,"3/10/2021, 12:00:00 AM",1430.1609796932628,1487.6223047742478,1569.2409268199763,1614.570417730316,1638.5294113826587,1644.9806359441025
1615420800000,"3/11/2021, 12:00:00 AM",1442.3495333222716,1498.095512224628,1578.756485250733,1623.4488210943123,1647.3258896755672,1653.8352231094452
1615507200000,"3/12/2021, 12:00:00 AM",1476.9862558014067,1533.1094571669178,1616.518464509468,1661.8248317648518,1686.7502556200786,1693.6132075341325
1615593600000,"3/13/2021, 12:00:00 AM",1455.1468987440871,1510.0728577912498,1592.7679419487954,1637.3477796643585,1663.0454471962387,1670.1466565276558
1615680000000,"3/14/2021, 12:00:00 AM",1558.998129705363,1616.576628437466,1703.1808508082634,1751.7400602990776,1779.205976184507,1787.028190278894
1615766400000,"3/15/2021, 12:00:00 AM",1511.433121505634,1568.8207701648732,1653.870953881438,1701.8404146307155,1729.8641345850422,1737.9363879968316
1615852800000,"3/16/2021, 12:00:00 AM",1432.9002060047521,1489.3819735568231,1573.0239079088262,1620.8485399276608,1649.0221247224767,1657.1563125578964
1615939200000,"3/17/2021, 12:00:00 AM",1452.9343501437784,1512.1504098075334,1596.4822989276092,1644.9013393906737,1673.0900844835721,1681.727007934931
1616025600000,"3/18/2021, 12:00:00 AM",1507.3458670510058,1568.8944034337915,1656.5795021452832,1707.2100972120556,1736.4643226514963,1745.376078060329
1616112000000,"3/19/2021, 12:00:00 AM",1473.8924585312059,1535.5782165450444,1622.795495887263,1673.7202157201032,1703.3360501533525,1712.4640578209355
1616198400000,"3/20/2021, 12:00:00 AM",1490.1688585208938,1554.2410158379362,1642.4983267914736,1697.401750928721,1728.945479201759,1738.7818915340117
1616284800000,"3/21/2021, 12:00:00 AM",1492.964127113135,1557.413431304362,1644.919212242904,1700.1002762358487,1731.6266843624896,1741.4890557510244
1616371200000,"3/22/2021, 12:00:00 AM",1471.4019931258301,1536.9837125018064,1623.9608825044795,1679.699293979041,1711.5101923041527,1721.3631147083986
1616457600000,"3/23/2021, 12:00:00 AM",1403.2839038510174,1465.9818793318723,1550.2713265393422,1603.4109094274786,1634.3352043126322,1643.918753493595
1616544000000,"3/24/2021, 12:00:00 AM",1397.098788531883,1458.5266184951465,1541.4598576943522,1594.5856857931226,1625.5417224474068,1635.0480451811754
1616630400000,"3/25/2021, 12:00:00 AM",1338.836211679009,1397.8849550313068,1477.4236773737637,1527.8424120700158,1557.375957990291,1566.720946421643
1616716800000,"3/26/2021, 12:00:00 AM",1314.6618950623445,1372.7303858046798,1450.454548500857,1500.2859961379363,1528.8598360058206,1538.0226267460885
1616803200000,"3/27/2021, 12:00:00 AM",1410.0406860567944,1475.055024958653,1559.5104206894537,1615.1568699044267,1646.7627600323528,1656.9774545754522
1616889600000,"3/28/2021, 12:00:00 AM",1427.0721551379029,1492.1778186021681,1578.3394950813617,1635.2278564415174,1668.2948332520423,1678.7983964993496
1616976000000,"3/29/2021, 12:00:00 AM",1420.9690700806307,1486.3717761258265,1573.2678471814204,1630.3899845130168,1664.4153418880794,1675.3073994596978
1617062400000,"3/30/2021, 12:00:00 AM",1478.1603736325715,1545.6614525743141,1636.5368515857592,1696.7118869276521,1732.9508809071726,1744.483165764842
1617148800000,"3/31/2021, 12:00:00 AM",1505.4278896204262,1574.1511212310936,1668.353308763671,1729.3828911077303,1767.0842961253848,1778.938777572455
1617235200000,"4/1/2021, 12:00:00 AM",1519.149983820499,1592.512411661174,1687.1773450618325,1749.7679623365923,1787.3872404263457,1799.352803771966
1617321600000,"4/2/2021, 12:00:00 AM",1531.7596294290013,1606.5125874134128,1702.9253576272354,1766.3461693027105,1805.0753980280376,1817.3071047185272
1617408000000,"4/3/2021, 12:00:00 AM",1562.59253407167,1638.9525989618626,1741.4826395329326,1805.7094594201103,1846.6334559000127,1859.7129463043289
1617494400000,"4/4/2021, 12:00:00 AM",1508.0140713251892,1582.8278279812534,1679.820935073683,1740.9690480663053,1779.2257026483605,1791.8706100949967
1617580800000,"4/5/2021, 12:00:00 AM",1545.1316546987425,1626.3442942499687,1730.7147335873774,1796.4406089483068,1837.7674374387075,1851.1520733464852
1617667200000,"4/6/2021, 12:00:00 AM",1575.842404503287,1661.705412726285,1770.018473977747,1838.6981888449325,1880.9138232692883,1894.8590019109117
1617753600000,"4/7/2021, 12:00:00 AM",1583.6985400648366,1669.4215528181005,1779.070852465475,1847.3298052220955,1888.9220819537497,1902.9881651219096
1617840000000,"4/8/2021, 12:00:00 AM",1513.6177624249478,1593.8784547360776,1697.0748231259568,1762.2937745773045,1801.6752375137971,1815.0221957805866
1617926400000,"4/9/2021, 12:00:00 AM",1573.5169423520683,1657.8124048076977,1767.7202591147386,1837.437407091431,1880.3228601548444,1894.9389771664457
1618012800000,"4/10/2021, 12:00:00 AM",1575.7441081030229,1660.456500615423,1772.3976450925636,1843.2541305825139,1887.1810239227161,1902.2511360820586
1618099200000,"4/11/2021, 12:00:00 AM",1636.539290516535,1724.933203347264,1838.3326952155016,1908.7717729521862,1952.6346203934183,1967.6639738795247
1618185600000,"4/12/2021, 12:00:00 AM",1651.5093704311237,1741.6389558750386,1858.2912829373945,1928.481931170034,1972.784831454561,1988.0756596111062
1618272000000,"4/13/2021, 12:00:00 AM",1669.8818605942317,1758.3579821285641,1874.3468270694025,1945.0170583619451,1988.4411068833847,2003.716280215953
1618358400000,"4/14/2021, 12:00:00 AM",1774.7499427871708,1871.5138132133077,1990.3129715804691,2062.577687555205,2107.0482155172913,2122.9190871558303
1618444800000,"4/15/2021, 12:00:00 AM",1781.5906221488258,1883.7223858033208,2007.962404515968,2083.8866655559505,2128.294246597927,2144.3424842153627
1618531200000,"4/16/2021, 12:00:00 AM",1804.2927311191847,1912.074820651288,2043.5565277131996,2124.5359053121506,2170.626532199781,2187.4503865893794
1618617600000,"4/17/2021, 12:00:00 AM",1778.0529770455096,1892.5701839026808,2025.1599945521582,2106.102011701776,2151.191024798457,2167.4980628400617
1618704000000,"4/18/2021, 12:00:00 AM",1729.3550286524933,1840.4163545591462,1972.8861758113862,2055.241313481887,2100.883474743376,2117.1173172754184
1618790400000,"4/19/2021, 12:00:00 AM",1624.6313700144747,1733.377923043412,1855.8241074169903,1932.1095294507127,1972.9395882175393,1987.9927954419943
1618876800000,"4/20/2021, 12:00:00 AM",1610.1323381227035,1712.1582958036458,1826.0562036011152,1897.1413888956108,1936.0385368261348,1950.5876462724675
1618963200000,"4/21/2021, 12:00:00 AM",1649.0582385632006,1755.8040271614907,1873.5328821833357,1945.6479234438898,1985.3848660153444,2000.3573863522217
1619049600000,"4/22/2021, 12:00:00 AM",1597.2327732898384,1698.4820797291925,1813.2831103720368,1884.434172155525,1923.406726953077,1937.9572369871094
1619136000000,"4/23/2021, 12:00:00 AM",1540.403504043219,1635.5693774125673,1744.3342710072118,1810.1846484436192,1846.2755519679492,1859.9887298955118
1619222400000,"4/24/2021, 12:00:00 AM",1514.6687781332453,1607.9374428613091,1715.5519167199413,1780.7194489259832,1815.14570913235,1828.3012366981784
1619308800000,"4/25/2021, 12:00:00 AM",1467.0890285672638,1557.1529924115428,1659.4573149140983,1720.4218964312643,1753.5705625350906,1766.2485936038267
1619395200000,"4/26/2021, 12:00:00 AM",1451.975051511867,1542.9795030882253,1645.193748545847,1705.3325833336337,1738.4873629656838,1751.1243202731328
1619481600000,"4/27/2021, 12:00:00 AM",1605.6882133512597,1705.740258923541,1821.7434639885867,1892.184539646473,1930.0338353972877,1944.3726312073586
1619568000000,"4/28/2021, 12:00:00 AM",1651.588974225817,1755.4808759157722,1880.04356343949,1956.0455128360811,1997.5160072737397,2013.1753839513112
1619654400000,"4/29/2021, 12:00:00 AM",1665.4501144790972,1768.0094020010351,1891.4089871605129,1965.7440849570319,2006.849023426225,2022.5803601466964
1619740800000,"4/30/2021, 12:00:00 AM",1649.8104530683854,1750.892072577652,1875.2541788814451,1949.0928218844472,1991.3986956514284,2007.9966192524391
1619827200000,"5/1/2021, 12:00:00 AM",1754.4705247851111,1860.6091044506513,1991.8057172366252,2070.3702065600346,2115.097840119019,2132.4844805666635
1619913600000,"5/2/2021, 12:00:00 AM",1782.299396571226,1895.3466352230655,2030.7575051576118,2110.7003822208603,2156.976067110278,2174.5340487452013
1620000000000,"5/3/2021, 12:00:00 AM",1753.6388065013994,1867.3112735210234,2001.1323868534193,2080.421913667529,2126.9326645939027,2144.7454687476684
1620086400000,"5/4/2021, 12:00:00 AM",1842.0715409157385,1956.97172369589,2098.150619809019,2178.740330024149,2227.1700413606864,2245.7272572071934
1620172800000,"5/5/2021, 12:00:00 AM",1749.1387455888914,1857.7660154615157,1988.914355732654,2063.3687470370955,2107.5587720793205,2124.806943015507
1620259200000,"5/6/2021, 12:00:00 AM",1900.063132073856,2022.9472012708825,2167.8705158697594,2249.433384293819,2297.0825466398965,2315.3248233047984
1620345600000,"5/7/2021, 12:00:00 AM",1877.0332660412703,2007.6246457266302,2154.909497665127,2240.046163648034,2287.0124527614025,2304.8431630968016
1620432000000,"5/8/2021, 12:00:00 AM",1896.9390494901234,2025.6339335983942,2172.422875438185,2258.59289744041,2305.5788500352937,2323.2415112702765
1620518400000,"5/9/2021, 12:00:00 AM",1964.6087614381545,2094.011817767173,2242.5334811359326,2329.197500614122,2377.160652376067,2395.1900174905086
1620604800000,"5/10/2021, 12:00:00 AM",1962.8237073045166,2091.4863853146444,2241.0543962371094,2327.968163180021,2375.946911565561,2393.8710353803453
1620691200000,"5/11/2021, 12:00:00 AM",1886.591394090065,2006.9148689374465,2150.186515215404,2232.811806651287,2278.2871999660947,2295.3511423245195
1620777600000,"5/12/2021, 12:00:00 AM",1951.6357275391563,2082.3303696306652,2236.7648492749377,2324.952370545697,2372.652000311125,2390.488097446773
1620864000000,"5/13/2021, 12:00:00 AM",1764.4803997132506,1881.406346973235,2026.9800442405904,2107.368335710976,2151.2173706227327,2168.0166355248166
1620950400000,"5/14/2021, 12:00:00 AM",1744.7797283888574,1857.767417520758,1998.671402183159,2076.0967890541124,2117.869713732535,2133.966520513157
1621036800000,"5/15/2021, 12:00:00 AM",1818.8942695511378,1939.4372923666033,2090.818273579312,2174.3402606052464,2218.647484599692,2236.0366157595477
1621123200000,"5/16/2021, 12:00:00 AM",1695.5459092206013,1810.4492758208864,1955.2509097833577,2033.8984992777623,2075.233174459353,2091.6417390666616
1621209600000,"5/17/2021, 12:00:00 AM",1683.2761504694056,1800.4163249290616,1946.0071872281878,2024.740353975179,2066.4103724012084,2082.8050677323818
1621296000000,"5/18/2021, 12:00:00 AM",1572.6581258842714,1683.9516398196724,1822.2326929723981,1896.0061687552088,1935.1118764107348,1950.6244944377936
1621382400000,"5/19/2021, 12:00:00 AM",1567.2909610854952,1687.306634044555,1829.6457388739632,1906.8022043704455,1947.469749820464,1963.312475614434
1621468800000,"5/20/2021, 12:00:00 AM",1255.2667724342364,1336.578502915477,1434.8601655256227,1487.8516640079429,1516.8897955133496,1528.4179514218126
1621555200000,"5/21/2021, 12:00:00 AM",1377.0332385003057,1469.1318214823623,1577.1123658091833,1637.3159560871889,1669.5962346028195,1682.1598926959637
1621641600000,"5/22/2021, 12:00:00 AM",1235.8875601793056,1319.9394766823182,1414.715196281262,1469.3435989651935,1498.7230162471835,1510.1516820744105
1621728000000,"5/23/2021, 12:00:00 AM",1214.4861452244363,1291.9349343505066,1381.041882998296,1431.916047986148,1459.94156663675,1470.888947500445
1621814400000,"5/24/2021, 12:00:00 AM",1113.3197791897871,1180.2684130947857,1257.2390586018748,1300.0863016830867,1323.6462930543832,1332.7470043705632
1621900800000,"5/25/2021, 12:00:00 AM",1292.5584721484527,1379.2532762962599,1474.501183032634,1528.4259420030075,1557.0290512992603,1568.2120287835144
1621987200000,"5/26/2021, 12:00:00 AM",1285.042850905928,1374.179488249732,1469.2820676095357,1523.5876212885216,1552.5950069859937,1563.7948693793408
1622073600000,"5/27/2021, 12:00:00 AM",1351.8947543872998,1451.7798135840846,1552.979562673503,1613.9552936423518,1646.1203678601946,1658.523205319426
1622160000000,"5/28/2021, 12:00:00 AM",1309.810972003128,1405.8761229233542,1502.761846192984,1561.211871054789,1592.7338977805275,1605.1182734316494
1622246400000,"5/29/2021, 12:00:00 AM",1194.4582386055172,1280.429648540323,1368.4101282857805,1421.3392451168181,1449.6171834177874,1460.4830470999946
1622332800000,"5/30/2021, 12:00:00 AM",1153.200934424653,1234.1120539557771,1319.3192247957961,1369.7631591570694,1396.6881808900337,1407.1708948879323
1622419200000,"5/31/2021, 12:00:00 AM",1188.3892877772328,1272.2319344805805,1360.072992357688,1412.243005500413,1440.421975827383,1451.5542471066206
1622505600000,"6/1/2021, 12:00:00 AM",1280.4870213683253,1372.33302816756,1468.0457558432918,1524.4201263458651,1554.712726019299,1566.8244315956927
1622592000000,"6/2/2021, 12:00:00 AM",1265.9465298314944,1356.5914379237347,1450.6555055474307,1505.9085254431684,1535.4116728942347,1547.7142694313495
1622678400000,"6/3/2021, 12:00:00 AM",1308.4679568749586,1401.2400081572378,1501.6980712732422,1559.3917354263538,1590.2613280665673,1603.1901483812212
1622764800000,"6/4/2021, 12:00:00 AM",1364.4352425222908,1464.6741730003832,1571.0344222886538,1632.40791232484,1664.6947182008987,1678.2075737727253
1622851200000,"6/5/2021, 12:00:00 AM",1279.3677924139897,1371.639714708082,1469.7184572734502,1526.0208047027702,1556.09161863305,1568.8466064469274
1622937600000,"6/6/2021, 12:00:00 AM",1231.2253192885564,1320.5963286670583,1415.1760506698745,1469.3984316076617,1498.713939462879,1510.9096614437071
1623024000000,"6/7/2021, 12:00:00 AM",1255.4279218092258,1346.9656634394278,1443.7160261015017,1499.460179649885,1529.6198154264612,1542.6631934128056
1623110400000,"6/8/2021, 12:00:00 AM",1172.601171727238,1257.1273931683704,1347.2754354392478,1398.5399632648075,1426.671935727584,1438.7006598605712
1623196800000,"6/9/2021, 12:00:00 AM",1168.2691102344586,1252.2477256783905,1342.4569008129922,1392.8727502089218,1420.1273831617245,1431.8769504638792
1623283200000,"6/10/2021, 12:00:00 AM",1267.486883427724,1355.0131816140508,1450.6918408737815,1504.3508315216325,1533.3735768634751,1545.9691524622897
1623369600000,"6/11/2021, 12:00:00 AM",1226.415980704346,1307.4637319458743,1398.7001123913053,1449.6103476304083,1476.9462831019916,1489.139548680147
1623456000000,"6/12/2021, 12:00:00 AM",1204.8569716466368,1279.4366069811574,1365.580854656438,1413.6445033143584,1439.431757098256,1451.0384692419752
1623542400000,"6/13/2021, 12:00:00 AM",1180.7836620312937,1257.2687547473292,1342.209702324995,1389.5223198859953,1414.8558720163078,1426.309264141175
1623628800000,"6/14/2021, 12:00:00 AM",1272.754871321899,1353.694477113214,1444.1849291086417,1494.2013396111206,1520.7059619524794,1532.738565550598
1623715200000,"6/15/2021, 12:00:00 AM",1315.6600130844424,1399.1950417533235,1492.7967405456875,1544.568954505602,1571.9915854449982,1584.3392369956023
1623801600000,"6/16/2021, 12:00:00 AM",1304.5653189140928,1387.3294578735677,1482.6987614288998,1534.7495522982651,1562.3450900878042,1574.812285446367
1623888000000,"6/17/2021, 12:00:00 AM",1228.4399346643117,1306.7728662139125,1397.6645139305574,1447.3222347409774,1473.5536561138579,1485.495496525037
1623974400000,"6/18/2021, 12:00:00 AM",1227.6821486454648,1306.784925651159,1398.0550962453376,1448.3152433880598,1474.9800838946705,1487.0716776069717
1624060800000,"6/19/2021, 12:00:00 AM",1159.9772929879214,1233.9960897007377,1319.8558643589893,1366.8165237850023,1392.1646558474665,1403.523030917462
1624147200000,"6/20/2021, 12:00:00 AM",1140.9506575873704,1213.4406751656381,1297.9498723445008,1345.244330264711,1369.9996069609817,1381.3073537386058
1624233600000,"6/21/2021, 12:00:00 AM",1155.6905698651212,1228.5640174906914,1314.1457449192237,1362.2363766884962,1387.0190364897376,1398.3550449074448
