coinId,timestamp,readableTimestamp,price,marketCap,totalVolume
bitcoin,1609459200000,"1/1/2021, 12:00:00 AM",29022.41839530417,539438036435.6701,43503516563.294876
ethereum,1609459200000,"1/1/2021, 12:00:00 AM",738.6169381520413,84037694047.35515,18166112097.655663
binancecoin,1609459200000,"1/1/2021, 12:00:00 AM",37.39459108952269,5507755823.482548,540443823.3416194
tether,1609459200000,"1/1/2021, 12:00:00 AM",1.0000520646337905,20934027063.04073,50122642446.09134
solana,1609459200000,"1/1/2021, 12:00:00 AM",1.5158074963117758,69766796.8517985,17111375.741750743
usd-coin,1609459200000,"1/1/2021, 12:00:00 AM",1.0014906084668167,3925840105.2082787,1328183557.2887115
cardano,1609459200000,"1/1/2021, 12:00:00 AM",0.18207113290025115,5664962992.375575,1053156167.9431827
ripple,1609459200000,"1/1/2021, 12:00:00 AM",0.22053451628880869,9986921049.346117,4364513012.765856
avalanche-2,1609459200000,"1/1/2021, 12:00:00 AM",3.2067767178511386,234519739.58818713,18856276.37132058
polkadot,1609459200000,"1/1/2021, 12:00:00 AM",9.361037070164066,8790589451.482008,1926142318.8993368
terra-luna,1609459200000,"1/1/2021, 12:00:00 AM",0.6517905923898312,314821168.4021067,24474148.98833963
dogecoin,1609459200000,"1/1/2021, 12:00:00 AM",0.004706604844990355,597887560.832381,127614763.73977792
shiba-inu,1609459200000,"1/1/2021, 12:00:00 AM",7.729511122315787e-11,0,0.00037022567703309795
matic-network,1609459200000,"1/1/2021, 12:00:00 AM",0.017591425479418044,84631209.44895035,11060707.059224544
binance-usd,1609459200000,"1/1/2021, 12:00:00 AM",1.0005662307579233,986373629.6131173,1223738739.091007
crypto-com-chain,1609459200000,"1/1/2021, 12:00:00 AM",0.058483501976199954,1310395551.779758,40010954.84968129
wrapped-bitcoin,1609459200000,"1/1/2021, 12:00:00 AM",28983.104748319416,3266170145.6663713,160369214.81930512
litecoin,1609459200000,"1/1/2021, 12:00:00 AM",124.79869792915004,8232940083.327155,4978855668.12016
dai,1609459200000,"1/1/2021, 12:00:00 AM",1.002622144545058,1168798536.5406322,368689973.3091369
terrausd,1609459200000,"1/1/2021, 12:00:00 AM",0.9960166110700519,180996653.06431344,7616741.998944425
algorand,1609459200000,"1/1/2021, 12:00:00 AM",0.33120988250424654,263756872.00050133,109294768.46395175
chainlink,1609459200000,"1/1/2021, 12:00:00 AM",11.25321828571232,4465023909.695324,1068793668.7161024
okb,1609459200000,"1/1/2021, 12:00:00 AM",7.7899938023828454,2118927699.3185065,237913419.35836548
tron,1609459200000,"1/1/2021, 12:00:00 AM",0.02683999911266133,1918734259.4133859,1231160612.56954
bitcoin-cash,1609459200000,"1/1/2021, 12:00:00 AM",343.51952086638204,6376251184.215577,4006621480.666277
uniswap,1609459200000,"1/1/2021, 12:00:00 AM",5.171078271992416,1099631636.1653872,824702233.5266474
axie-infinity,1609459200000,"1/1/2021, 12:00:00 AM",0.5373077391576501,29558130.898877125,5015718.444744009
stellar,1609459200000,"1/1/2021, 12:00:00 AM",0.12861221073720397,2809829047.01173,487386340.90067613
cosmos,1609459200000,"1/1/2021, 12:00:00 AM",6.456155888923529,1535360623.5289214,500657530.0083508
staked-ether,1609459200000,"1/1/2021, 12:00:00 AM",733.3186200214205,12333635.441624038,81813.99824695727
compound-ether,1609459200000,"1/1/2021, 12:00:00 AM",14.789986501339412,792096054.2132951,33607828.221980974
vechain,1609459200000,"1/1/2021, 12:00:00 AM",0.018767322663788652,1214013715.2541873,216768749.22708592
elrond-erd-2,1609459200000,"1/1/2021, 12:00:00 AM",24.674221030974714,368084471.796277,24222337.034558237
ftx-token,1609459200000,"1/1/2021, 12:00:00 AM",5.774650980249459,521659961.25663084,9584441.186955862
filecoin,1609459200000,"1/1/2021, 12:00:00 AM",24.332649074568128,1085852456.2044303,221650260.12354195
near,1609459200000,"1/1/2021, 12:00:00 AM",1.394950404995763,334409413.8032567,40897350.1989161
